run_num,class_1,class_2,class_3,dollars_reward
6,0.0688129,0.76102733,0.17015977,0.0114688166667
6,0.99250345,0.000122405104,0.0073741451,0.165417241667
6,0.99502107,0.00112091,0.00385802,0.165836845
6,0.13172496,0.06004199,0.80823305,0.02195416
7,2.71561755e-06,0.00822945755,0.991767827,4.52602925e-07
7,0.00316169,0.24329421,0.7535441,0.000526948333333
7,1.18003705e-08,0.988355551,0.0116444376,1.96672841667e-09
7,8.14231378e-07,0.999999186,1.59902775e-10,1.35705229667e-07
7,1.0,1.06608645e-14,2.24923383e-10,0.166666666667
7,4.26485849e-17,1.0,1.20161602e-11,7.10809748333e-18
7,1.41008098e-16,9.6922399e-06,0.999990308,2.35013496667e-17
7,6.3971557e-17,0.999970237,2.97625409e-05,1.06619261667e-17
7,0.0753507413,0.924649259,9.25054925e-14,0.0125584568833
7,4.10486139e-16,0.00444037867,0.995559621,6.84143565e-17
7,3.26793132e-07,1.72078284e-09,0.999999671,5.4465522e-08
7,2.73548157e-17,0.449766436,0.550233564,4.55913595e-18
7,0.00180527685,0.998194723,5.94278246e-11,0.000300879475
7,0.992818106,4.21368534e-14,0.00718189389,0.165469684333
7,8.71044498e-12,1.0,1.30940054e-27,1.45174083e-12
8,0.09093879,0.56664361,0.3424176,0.015156465
8,0.999961241,2.73302698e-05,1.14291686e-05,0.166660206833
8,0.000450457181,0.999396584,0.000152958373,7.50761968333e-05
8,0.994509362,0.00479702004,0.000693617819,0.165751560333
8,4.07246399e-07,0.000112270005,0.999887323,6.78743998333e-08
8,0.96612394,0.03189628,0.00197979,0.161020656667
8,0.999961125,7.98387239e-08,3.87954625e-05,0.1666601875
8,2.85228609e-07,0.00580653558,0.994193179,4.75381015e-08
8,0.998815697,0.000408891653,0.000775411656,0.166469282833
8,0.95766319,0.04052894,0.00180786,0.159610531667
8,1.57352519e-05,0.850494679,0.149489586,2.62254198333e-06
8,3.55185468e-06,0.692161135,0.307835313,5.9197578e-07
8,0.988045077,0.0110567107,0.000898212561,0.1646741795
8,0.01212423,0.72334126,0.26453451,0.002020705
8,0.13081436,0.33748929,0.53169635,0.0218023933333
9,0.12861964,0.86968222,0.00169814,0.0214366066667
9,1.68752908e-06,0.999998312,2.24133115e-21,2.81254846667e-07
9,0.0019007973,6.17036602e-07,0.998098586,0.00031679955
9,3.78109288e-10,1.25502358e-10,0.999999999,6.30182146667e-11
9,1.47756147e-05,0.000339000203,0.999646224,2.46260245e-06
9,0.49283695,0.0040808,0.50308224,0.0821394916667
9,0.000272375389,0.000262168414,0.999465456,4.53958981667e-05
9,0.00754954,0.00196827,0.99048219,0.00125825666667
9,0.84638674,0.01329081,0.14032244,0.141064456667
9,0.95775571,0.00166717,0.04057712,0.159625951667
9,0.0985606,0.84014067,0.06129873,0.0164267666667
9,0.99953597,0.000464029484,4.23936393e-10,0.166589328333
9,0.02325927,0.947361,0.02937973,0.003876545
9,0.00678613,0.958144,0.03506988,0.00113102166667
9,0.00603973473,0.992970509,0.00098975585,0.001006622455
10,0.01717588,0.81339298,0.16943114,0.00286264666667
10,0.0160712,0.80304409,0.18088471,0.00267853333333
10,3.15283964e-06,1.03320586e-16,0.999996847,5.25473273333e-07
10,1.42483433e-09,3.81713669e-13,0.999999999,2.37472388333e-10
10,1.35994623e-12,1.2148842e-16,1.0,2.26657705e-13
10,2.09450267e-11,1.74916388e-25,1.0,3.49083778333e-12
10,5.66003292e-14,8.04759401e-14,1.0,9.4333882e-15
10,4.86394874e-08,2.36278422e-08,0.999999928,8.10658123333e-09
10,2.60127698e-07,5.85875499e-05,0.999941152,4.33546163333e-08
10,0.99989257,3.97773699e-05,6.76530814e-05,0.166648761667
10,0.999991028,5.10098113e-12,8.97224027e-06,0.166665171333
10,0.817467921,0.182532079,1.55536049e-17,0.1362446535
10,3.23342443e-12,0.01014497,0.98985503,5.38904071667e-13
10,0.997751544,0.0022482716,1.843362e-07,0.166291924
10,0.999993018,1.90770465e-10,6.98162621e-06,0.166665503
11,0.999834429,3.15099804e-06,0.000162419799,0.1666390715
11,0.999888941,0.000111057999,1.0152923e-09,0.166648156833
11,1.0,2.03170245e-24,1.25400359e-26,0.166666666667
11,6.30695217e-12,0.999999695,3.04663266e-07,1.051158695e-12
11,1.0,1.18042642e-32,3.78800994e-18,0.166666666667
11,1.0,1.53522832e-15,4.10660736e-10,0.166666666667
11,2.25946644e-11,1.0,5.42834841e-12,3.7657774e-12
11,0.00362148759,5.92919607e-07,0.996377919,0.000603581265
11,0.993363664,0.00657079669,6.55394824e-05,0.165560610667
11,1.0,1.87400192e-49,6.70231509e-39,0.166666666667
11,1.0,7.29984793e-28,6.60474936e-30,0.166666666667
11,2.05082805e-19,1.0,1.04331045e-25,3.41804675e-20
11,1.0,2.12518925e-18,1.52545848e-69,0.166666666667
11,6.42334151e-30,1.0,3.99885286e-44,1.07055691833e-30
11,3.11964741e-46,1.0,1.47243407e-25,5.19941235e-47
12,0.73757669,0.02880686,0.23361645,0.122929448333
12,4.1857192e-07,0.990360661,0.00963892091,6.97619866667e-08
12,1.78532731e-11,2.02926227e-09,0.999999998,2.97554551667e-12
12,1.13046705e-07,0.989198083,0.0108018036,1.88411175e-08
12,3.41236671e-05,0.999214835,0.000751040961,5.68727785e-06
12,1.0,5.19839596e-39,6.39355169e-21,0.166666666667
12,8.09815566e-09,7.3317209e-05,0.999926675,1.34969261e-09
12,1.0,8.5388188e-49,2.00867037e-36,0.166666666667
12,0.990968488,3.71904719e-17,0.00903151219,0.165161414667
12,1.0,1.54133073e-50,3.06523676e-39,0.166666666667
12,1.0,5.91995445e-28,1.54264032e-20,0.166666666667
12,5.00054324e-08,0.499104887,0.500895063,8.33423873333e-09
12,1.0,2.62318936e-34,1.38103403e-17,0.166666666667
12,1.59795335e-06,2.94237877e-05,0.999968978,2.66325558333e-07
12,1.0,4.32210285e-33,5.86421935e-70,0.166666666667
