time,event,tr
470772.098092,slc_24,8
470772.099784,slc_6,8
470772.21198,slc_13,8
470772.213275,slc_31,8
470772.318916,slc_2,8
470772.3207,slc_20,8
470772.430826,slc_27,8
470772.431644,slc_9,8
470772.538088,slc_34,8
470772.541381,slc_16,8
470772.648454,slc_5,8
470772.653094,slc_23,8
470772.756855,slc_12,8
470772.757877,slc_30,8
470772.868399,slc_19,8
470772.869015,slc_1,8
470772.980179,slc_8,8
470772.981208,slc_26,8
470773.087449,slc_15,8
470773.089836,slc_33,8
470773.200836,slc_4,8
470773.203226,slc_22,8
470773.311764,slc_29,8
470773.328046,slc_11,8
470773.328057,mc_start,8
470773.439711,slc_0,9
470773.441369,slc_18,9
470773.548193,slc_25,9
470773.549154,slc_7,9
470773.657441,slc_32,9
470773.658408,slc_14,9
470773.768214,slc_21,9
470773.769072,slc_3,9
470773.880505,slc_10,9
470773.882082,slc_28,9
470773.987852,slc_17,9
470773.989421,slc_35,9
470774.10044,slc_6,9
470774.102319,slc_24,9
470774.207783,slc_13,9
470774.208755,slc_31,9
470774.318915,slc_20,9
470774.319592,slc_2,9
470774.437245,slc_27,9
470774.438329,slc_9,9
470774.538505,slc_16,9
470774.5436,slc_34,9
470774.64964,slc_23,9
470774.651991,slc_5,9
470774.760336,slc_12,9
470774.76286,slc_30,9
470774.86871,slc_1,9
470774.87923,slc_19,9
470774.97845,slc_26,9
470774.980464,slc_8,9
470775.089325,slc_15,9
470775.095969,slc_33,9
470775.209384,slc_4,9
470775.217499,slc_22,9
470775.307237,slc_29,9
470775.318907,slc_11,9
470775.318919,mc_start,9
470775.439242,slc_0,10
470775.455202,slc_18,10
470775.555656,slc_7,10
470775.567258,slc_25,10
470775.660286,slc_32,10
470775.671214,slc_14,10
470775.777515,slc_21,10
470775.781203,slc_3,10
470775.88106,slc_10,10
470775.883508,slc_28,10
470775.98723,slc_35,10
470775.992494,slc_17,10
470776.100566,slc_24,10
470776.102282,slc_6,10
470776.223205,slc_31,10
470776.231038,slc_13,10
470776.319464,slc_2,10
470776.335219,slc_20,10
470776.43074,slc_27,10
470776.432311,slc_9,10
470776.538336,slc_16,10
470776.547216,slc_34,10
470776.650004,slc_23,10
470776.655239,slc_5,10
470776.758195,slc_12,10
470776.768823,slc_30,10
470776.868163,slc_1,10
470776.875307,slc_19,10
470776.980366,slc_26,10
470776.984144,slc_8,10
470777.090383,slc_15,10
470777.092724,slc_33,10
470777.199159,slc_4,10
470777.19978,slc_22,10
470777.311682,slc_29,10
470777.31289,slc_11,10
470777.312903,mc_start,10
470777.441014,slc_0,11
470777.450899,slc_18,11
470777.555001,slc_7,11
470777.563876,slc_25,11
470777.659806,slc_14,11
470777.66345,slc_32,11
470777.772309,slc_3,11
470777.782259,slc_21,11
470777.877623,slc_10,11
470777.880787,slc_28,11
470777.987468,slc_35,11
470777.99398,slc_17,11
470778.098235,slc_6,11
470778.099045,slc_24,11
470778.208527,slc_31,11
470778.215663,slc_13,11
470778.318165,slc_20,11
470778.324583,slc_2,11
470778.431224,slc_9,11
470778.433729,slc_27,11
470778.537374,slc_34,11
470778.538048,slc_16,11
470778.651208,slc_23,11
470778.653961,slc_5,11
470778.757865,slc_12,11
470778.763703,slc_30,11
470778.868127,slc_1,11
470778.871611,slc_19,11
470778.980978,slc_8,11
470778.984506,slc_26,11
470779.091205,slc_33,11
470779.103223,slc_15,11
470779.199189,slc_22,11
470779.210732,slc_4,11
470779.30803,slc_11,11
470779.322087,slc_29,11
470779.322099,mc_start,11
470779.437894,slc_18,12
470779.444927,slc_0,12
470779.549122,slc_7,12
470779.563388,slc_25,12
470779.659234,slc_14,12
470779.660282,slc_32,12
470779.767779,slc_21,12
470779.77676,slc_3,12
470779.880025,slc_10,12
470779.895234,slc_28,12
470779.990799,slc_35,12
470780.003597,slc_17,12
470780.106614,slc_6,12
470780.111208,slc_24,12
470780.215451,slc_31,12
470780.219234,slc_13,12
470780.331682,slc_20,12
470780.335239,slc_2,12
470780.446366,slc_27,12
470780.447491,slc_9,12
470780.539483,slc_16,12
470780.545165,slc_34,12
470780.651161,slc_23,12
470780.654241,slc_5,12
470780.773319,slc_30,12
470780.817699,slc_12,12
470780.899229,slc_19,12
470780.923227,slc_1,12
470781.00146,slc_8,12
470781.009512,slc_26,12
470781.103234,slc_33,12
470781.110184,slc_15,12
470781.211228,slc_22,12
470781.244663,slc_4,12
470781.319482,slc_29,12
470781.331231,slc_11,12
470781.331242,mc_start,12
470781.443276,slc_18,13
470781.443972,slc_0,13
470781.575438,slc_7,13
470781.595453,slc_25,13
470781.675412,slc_32,13
470781.702212,slc_14,13
470781.777579,slc_3,13
470781.814077,slc_21,13
470781.913151,slc_10,13
470781.914998,slc_28,13
470782.007207,slc_17,13
470782.015678,slc_35,13
470782.106779,slc_24,13
470782.116246,slc_6,13
470782.216662,slc_31,13
470782.221503,slc_13,13
470782.320882,slc_20,13
470782.344845,slc_2,13
470782.432272,slc_27,13
470782.432734,slc_9,13
470782.540522,slc_34,13
470782.54351,slc_16,13
470782.648153,slc_5,13
470782.652266,slc_23,13
470782.762118,slc_12,13
470782.762768,slc_30,13
470782.868359,slc_19,13
470782.86908,slc_1,13
470782.979339,slc_8,13
