time,event,tr
471819.247773,slc_1,5
471819.287233,slc_19,5
471819.387231,slc_8,5
471819.391977,slc_26,5
471819.492436,slc_33,5
471819.523234,slc_15,5
471819.593651,slc_22,5
471819.62293,slc_4,5
471819.694328,slc_29,5
471819.731229,slc_11,5
471819.731238,mc_start,5
471819.843227,slc_0,6
471819.855775,slc_18,6
471819.955235,slc_7,6
471819.97102,slc_25,6
471820.044189,slc_32,6
471820.080887,slc_14,6
471820.167596,slc_3,6
471820.19889,slc_21,6
471820.253417,slc_10,6
471820.287226,slc_28,6
471820.399618,slc_35,6
471820.400787,slc_17,6
471820.501425,slc_24,6
471820.521711,slc_6,6
471820.602364,slc_13,6
471820.607229,slc_31,6
471820.703552,slc_20,6
471820.731238,slc_2,6
471820.804622,slc_27,6
471820.851269,slc_9,6
471820.953044,slc_34,6
471820.962122,slc_16,6
471821.010564,mc_end,5
471821.046088,slc_5,6
471821.059952,slc_23,6
471821.182386,slc_12,6
471821.189342,slc_30,6
471821.247807,slc_1,6
471821.287538,slc_19,6
471821.379233,slc_8,6
471821.415238,slc_26,6
471821.47961,slc_33,6
471821.49666,slc_15,6
471821.59866,slc_4,6
471821.620432,slc_22,6
471821.691797,slc_29,6
471821.727238,slc_11,6
471821.727249,mc_start,6
471821.816098,slc_0,7
471821.823791,slc_18,7
471821.943633,slc_25,7
471821.981918,slc_7,7
471822.057119,slc_32,7
471822.080284,slc_14,7
471822.171234,slc_21,7
471822.193786,slc_3,7
471822.283761,slc_10,7
471822.30376,slc_28,7
471822.367761,slc_17,7
471822.384589,slc_35,7
471822.485699,slc_6,7
471822.520754,slc_24,7
471822.586811,slc_31,7
471822.619228,slc_13,7
471822.741959,slc_20,7
471822.771231,slc_2,7
471822.828162,slc_27,7
471822.861074,slc_9,7
471822.961685,slc_16,7
471822.971232,slc_34,7
471823.05715,slc_23,7
471823.071836,slc_5,7
471823.181453,slc_12,7
471823.182164,slc_30,7
471823.245737,slc_1,7
471823.271635,slc_19,7
471823.388953,slc_26,7
471823.41812,slc_8,7
471823.492235,slc_15,7
471823.531911,slc_33,7
471823.593658,slc_22,7
471823.617747,slc_4,7
471823.719238,slc_29,7
471823.738212,slc_11,7
471823.738226,mc_start,7
471823.823979,slc_0,8
471823.849034,slc_18,8
471823.972012,slc_25,8
471823.996477,slc_7,8
471824.035771,slc_32,8
471824.059251,slc_14,8
471824.147727,slc_3,8
471824.175245,slc_21,8
471824.259279,slc_10,8
471824.280594,slc_28,8
471824.379258,slc_35,8
471824.398714,slc_17,8
471824.48324,slc_6,8
471824.499525,slc_24,8
471824.595243,slc_31,8
471824.603243,slc_13,8
471824.700813,slc_2,8
471824.701438,slc_20,8
471824.815266,slc_27,8
471824.823244,slc_9,8
471824.919244,slc_34,8
471824.935243,slc_16,8
471825.026589,slc_23,8
471825.035258,slc_5,8
471825.135246,slc_30,8
471825.155284,slc_12,8
471825.305413,slc_19,8
471825.311611,slc_1,8
471825.375238,slc_26,8
471825.407592,slc_8,8
471825.503234,slc_33,8
471825.508526,slc_15,8
471825.609737,slc_4,8
471825.631275,slc_22,8
471825.689252,slc_11,8
471825.710165,slc_29,8
471825.710175,mc_start,8
471825.821539,slc_18,9
471825.844761,slc_0,9
471825.922859,slc_7,9
471825.940307,slc_25,9
471826.037768,slc_14,9
471826.055028,slc_32,9
471826.191682,slc_3,9
471826.217911,slc_21,9
471826.271224,slc_10,9
471826.297794,slc_28,9
471826.362149,slc_35,9
471826.4116,slc_17,9
471826.475228,slc_24,9
471826.521763,slc_6,9
471826.613677,slc_13,9
471826.629135,slc_31,9
471826.695997,slc_20,9
471826.727237,slc_2,9
471826.806216,slc_27,9
471826.830866,slc_9,9
471826.913304,slc_16,9
471826.932543,slc_34,9
471827.02981,slc_5,9
471827.034024,slc_23,9
471827.135467,slc_12,9
471827.17175,slc_30,9
471827.275437,slc_1,9
471827.312045,slc_19,9
471827.400404,slc_8,9
471827.421624,slc_26,9
471827.487226,slc_33,9
471827.508005,slc_15,9
471827.591254,slc_4,9
471827.631236,slc_22,9
471827.74856,slc_11,9
471827.749238,slc_29,9
471827.749247,mc_start,9
471827.855246,slc_18,10
471827.860248,slc_0,10
471827.943713,slc_7,10
471827.960648,slc_25,10
471828.043421,slc_32,10
471828.063289,slc_14,10
471828.144542,slc_21,10
471828.164141,slc_3,10
471828.265123,slc_28,10
471828.265735,slc_10,10
471828.387232,slc_17,10
471828.411236,slc_35,10
471828.473835,slc_6,10
471828.521044,slc_24,10
471828.587231,slc_31,10
471828.631395,slc_13,10
471828.719832,slc_20,10
471828.740879,slc_2,10
471828.815586,slc_9,10
471828.853525,slc_27,10
471828.961481,slc_34,10
471828.974626,slc_16,10
471829.023762,slc_23,10
471829.041919,slc_5,10
471829.141505,slc_12,10
471829.144897,slc_30,10
471829.259433,slc_19,10
471829.277765,slc_1,10
471829.363723,slc_8,10
471829.397903,slc_26,10
471829.480428,slc_15,10
471829.481021,slc_33,10
471829.577777,slc_22,10
471829.58181,slc_4,10
471829.711231,slc_29,10
471829.735223,slc_11,10
471829.735232,mc_start,10
471829.851622,slc_18,11
471829.887247,slc_0,11
471829.942907,slc_25,11
471829.971429,slc_7,11
471830.063247,slc_14,11
471830.081805,slc_32,11
471830.175237,slc_21,11
471830.192316,slc_3,11
471830.286584,slc_10,11
471830.305713,slc_28,11
471830.396554,slc_17,11
471830.414367,slc_35,11
471830.491689,slc_6,11
471830.497637,slc_24,11
471830.598747,slc_31,11
471830.628035,slc_13,11
471830.699821,slc_2,11
471830.724824,slc_20,11
471830.853004,slc_27,11
471830.877642,slc_9,11
471830.961413,slc_34,11
471830.991224,slc_16,11
471831.039668,slc_23,11
471831.071603,slc_5,11
471831.18232,slc_12,11
471831.208211,slc_30,11
471831.269142,slc_1,11
471831.292639,slc_19,11
471831.383667,slc_26,11
471831.421922,slc_8,11
471831.46343,slc_33,11
471831.513438,slc_15,11
471831.579984,slc_22,11
471831.614463,slc_4,11
471831.735238,slc_11,11
471831.75108,slc_29,11
471831.751089,mc_start,11
471831.817169,slc_18,12
471831.847235,slc_0,12
471831.928555,slc_25,12
471831.93003,slc_7,12
471832.033526,slc_14,12
471832.034851,slc_32,12
471832.144915,slc_21,12
471832.147456,slc_3,12
471832.255027,slc_28,12
471832.26722,slc_10,12
471832.364548,slc_17,12
471832.3653,slc_35,12
471832.475104,slc_6,12
471832.480491,slc_24,12
471832.585023,slc_13,12
471832.587531,slc_31,12
471832.697926,slc_20,12
471832.700593,slc_2,12
471832.804108,slc_9,12
471832.804677,slc_27,12
471832.91585,slc_16,12
471832.916682,slc_34,12
471833.022614,slc_5,12
471833.024945,slc_23,12
471833.135187,slc_12,12
471833.136626,slc_30,12
471833.242744,slc_19,12
471833.244057,slc_1,12
471833.354937,slc_8,12
471833.355871,slc_26,12
471833.462615,slc_15,12
471833.464181,slc_33,12
471833.585063,slc_4,12
471833.601222,slc_22,12
471833.688758,slc_29,12
471833.694058,slc_11,12
471833.694069,mc_start,12
471833.815279,slc_0,13
471833.818296,slc_18,13
471833.93114,slc_25,13
471833.946918,slc_7,13
471834.047975,slc_32,13
471834.049928,slc_14,13
471834.148036,slc_3,13
471834.154175,slc_21,13
471834.252322,slc_28,13
471834.264139,slc_10,13
471834.368154,slc_35,13
471834.368991,slc_17,13
471834.471804,slc_24,13
471834.477588,slc_6,13
471834.583601,slc_13,13
471834.58596,slc_31,13
471834.696,slc_20,13
471834.697476,slc_2,13
471834.803728,slc_27,13
471834.807206,slc_9,13
471834.914577,slc_16,13
471834.931234,slc_34,13
471835.025284,slc_23,13
471835.03614,slc_5,13
471835.135885,slc_12,13
471835.143263,slc_30,13
471835.244379,slc_1,13
471835.24524,slc_19,13
471835.354932,slc_8,13
471835.35603,slc_26,13
471835.466079,slc_15,13
471835.467433,slc_33,13
471835.573434,slc_22,13
471835.574605,slc_4,13
471835.683924,slc_29,13
471835.689714,slc_11,13
471835.689726,mc_start,13
471835.813575,slc_0,14
471835.818179,slc_18,14
471835.923218,slc_25,14
471835.92407,slc_7,14
471836.035991,slc_32,14
471836.037084,slc_14,14
471836.14667,slc_3,14
471836.148626,slc_21,14
471836.254347,slc_28,14
471836.255747,slc_10,14
471836.396043,slc_17,14
471836.39656,slc_35,14
471836.483655,slc_24,14
471836.521146,slc_6,14
471836.586205,slc_31,14
471836.591803,slc_13,14
471836.696216,slc_20,14
471836.7006,slc_2,14
471836.80585,slc_9,14
471836.810841,slc_27,14
471836.916255,slc_16,14
471836.917992,slc_34,14
471837.025261,slc_5,14
471837.025746,slc_23,14
471837.135662,slc_12,14
471837.136136,slc_30,14
471837.245871,slc_19,14
471837.246471,slc_1,14
471837.356033,slc_8,14
471837.42246,slc_26,14
471837.504513,slc_33,14
471837.512593,slc_15,14
471837.592932,slc_22,14
471837.619228,slc_4,14
471837.715717,slc_11,14
471837.738017,slc_29,14
471837.738026,mc_start,14
471837.851972,slc_0,15
471837.85374,slc_18,15
471837.948786,slc_7,15
471837.972217,slc_25,15
471838.043702,slc_32,15
471838.060624,slc_14,15
471838.16209,slc_3,15
471838.186314,slc_21,15
471838.264954,slc_28,15
471838.301256,slc_10,15
471838.366596,slc_17,15
471838.379241,slc_35,15
471838.506923,slc_24,15
471838.517491,slc_6,15
471838.60113,slc_31,15
471838.63191,slc_13,15
471838.727903,slc_20,15
471838.741518,slc_2,15
471838.819246,slc_27,15
471838.852217,slc_9,15
471838.961532,slc_34,15
471838.983705,slc_16,15
471839.071408,slc_23,15
471839.086642,slc_5,15
471839.172511,slc_12,15
471839.181759,slc_30,15
471839.289418,slc_19,15
471839.289971,slc_1,15
471839.379235,slc_8,15
471839.37982,slc_26,15
471839.491661,slc_33,15
471839.516772,slc_15,15
471839.592714,slc_4,15
471839.593372,slc_22,15
471839.690521,slc_29,15
471839.694094,slc_11,15
471839.694103,mc_start,15
471839.832689,slc_18,16
471839.862054,slc_0,16
471839.938522,slc_25,16
471839.963243,slc_7,16
471840.041272,slc_14,16
471840.071235,slc_32,16
471840.170193,slc_3,16
471840.191686,slc_21,16
471840.304584,slc_28,16
471840.307242,slc_10,16
471840.367807,slc_35,16
471840.37568,slc_17,16
471840.476061,slc_24,16
471840.476519,slc_6,16
471840.582075,slc_13,16
471840.582746,slc_31,16
471840.694332,slc_2,16
471840.694778,slc_20,16
471840.804427,slc_9,16
471840.806351,slc_27,16
471840.916309,slc_34,16
471840.916954,slc_16,16
471841.026917,slc_5,16
471841.027377,slc_23,16
471841.137119,slc_30,16
471841.137824,slc_12,16
471841.247521,slc_19,16
471841.249655,slc_1,16
471841.355886,slc_26,16
471841.357602,slc_8,16
471841.469774,slc_15,16
471841.476754,slc_33,16
471841.575845,slc_4,16
471841.579619,slc_22,16
471841.684257,slc_29,16
471841.688291,slc_11,16
471841.688301,mc_start,16
471841.814221,slc_0,17
471841.815321,slc_18,17
471841.924884,slc_7,17
471841.927561,slc_25,17
471842.0333,slc_32,17
471842.033915,slc_14,17
471842.144657,slc_21,17
471842.145331,slc_3,17
471842.255401,slc_10,17
471842.266592,slc_28,17
471842.366942,slc_35,17
471842.373154,slc_17,17
471842.472783,slc_6,17
471842.475739,slc_24,17
471842.585164,slc_13,17
471842.585724,slc_31,17
471842.695641,slc_20,17
471842.699237,slc_2,17
471842.807914,slc_9,17
471842.833716,slc_27,17
471842.923762,slc_16,17
471842.961701,slc_34,17
471843.032266,slc_5,17
471843.063237,slc_23,17
471843.135882,slc_12,17
471843.16773,slc_30,17
471843.270045,slc_19,17
471843.307232,slc_1,17
471843.387231,slc_8,17
471843.421041,slc_26,17
471843.471232,slc_33,17
471843.495231,slc_15,17
471843.608521,slc_4,17
471843.641637,slc_22,17
471843.695556,slc_11,17
471843.73299,slc_29,17
471843.733004,mc_start,17
471843.817499,slc_0,18
471843.827706,slc_18,18
471843.929207,slc_7,18
471843.934194,slc_25,18
471844.038108,slc_32,18
471844.046312,slc_14,18
471844.1478,slc_3,18
471844.156294,slc_21,18
471844.25462,slc_10,18
471844.265221,slc_28,18
471844.368889,slc_17,18
471844.371307,slc_35,18
471844.495275,slc_24,18
471844.503237,slc_6,18
471844.593273,slc_13,18
471844.628998,slc_31,18
471844.694485,slc_2,18
471844.723239,slc_20,18
471844.828383,slc_9,18
471844.8597,slc_27,18
471844.927205,slc_16,18
471844.962052,slc_34,18
471845.035532,slc_23,18
471845.06675,slc_5,18
471845.20445,slc_30,18
471845.214102,slc_12,18
471845.255238,slc_19,18
471845.282095,slc_1,18
471845.393111,slc_26,18
471845.417661,slc_8,18
471845.53166,slc_15,18
471845.551242,slc_33,18
471845.581643,slc_22,18
471845.627432,slc_4,18
471845.687276,slc_11,18
471845.744521,slc_29,18
471845.744532,mc_start,18
471845.859232,slc_18,19
471845.875293,slc_0,19
471845.97104,slc_25,19
471845.995949,slc_7,19
471846.036344,slc_14,19
471846.081228,slc_32,19
471846.191097,slc_3,19
471846.237951,slc_21,19
471846.287243,slc_28,19
471846.301011,slc_10,19
471846.38746,slc_35,19
471846.411741,slc_17,19
471846.474638,slc_24,19
471846.502077,slc_6,19
471846.587235,slc_13,19
471846.604597,slc_31,19
471846.707259,slc_2,19
471846.727238,slc_20,19
471846.803646,slc_27,19
471846.824555,slc_9,19
471846.919248,slc_34,19
471846.943225,slc_16,19
471847.023444,slc_5,19
471847.028811,slc_23,19
471847.139258,slc_12,19
471847.150623,slc_30,19
471847.251167,slc_1,19
471847.259265,slc_19,19
471847.36324,slc_26,19
471847.383235,slc_8,19
471847.463789,slc_33,19
471847.479229,slc_15,19
471847.576858,slc_22,19
471847.595235,slc_4,19
471847.683114,slc_11,19
471847.687236,slc_29,19
471847.687247,mc_start,19
471847.813458,slc_18,20
471847.823244,slc_0,20
471847.930514,slc_7,20
471847.947252,slc_25,20
471848.043588,slc_14,20
471848.051237,slc_32,20
471848.151745,slc_21,20
471848.169352,slc_3,20
471848.263584,slc_28,20
471848.269817,slc_10,20
471848.371375,slc_35,20
471848.411798,slc_17,20
471848.475226,slc_24,20
471848.518425,slc_6,20
471848.632089,slc_13,20
471848.656052,slc_31,20
471848.724132,slc_20,20
471848.741022,slc_2,20
471848.835246,slc_9,20
471848.851626,slc_27,20
471848.927271,slc_16,20
471848.959245,slc_34,20
471849.033891,slc_23,20
471849.072495,slc_5,20
471849.135256,slc_30,20
471849.175281,slc_12,20
471849.243015,slc_1,20
471849.279457,slc_19,20
471849.370673,slc_26,20
471849.380696,slc_8,20
471849.466099,slc_15,20
471849.481348,slc_33,20
471849.581003,slc_4,20
471849.588508,slc_22,20
471849.736852,slc_29,20
471849.743236,slc_11,20
471849.743245,mc_start,20
471849.823237,slc_18,21
471849.862005,slc_0,21
471849.93261,slc_25,21
471849.947231,slc_7,21
471850.03695,slc_32,21
471850.050645,slc_14,21
471850.143752,slc_21,21
471850.163234,slc_3,21
471850.256042,slc_10,21
471850.277139,slc_28,21
471850.366365,slc_17,21
471850.387434,slc_35,21
471850.47431,slc_24,21
471850.483231,slc_6,21
471850.584783,slc_13,21
471850.588772,slc_31,21
471850.693481,slc_2,21
471850.697381,slc_20,21
471850.8025,slc_27,21
471850.829372,slc_9,21
471850.912406,slc_34,21
471850.935436,slc_16,21
471851.023229,slc_23,21
471851.048974,slc_5,21
471851.134206,slc_30,21
471851.152495,slc_12,21
471851.247823,slc_19,21
471851.289513,slc_1,21
471851.368667,slc_26,21
471851.38589,slc_8,21
471851.469775,slc_15,21
471851.494371,slc_33,21
471851.579096,slc_4,21
471851.585254,slc_22,21
471851.695869,slc_29,21
471851.716541,slc_11,21
471851.716556,mc_start,21
471851.843914,slc_18,22
471851.863288,slc_0,22
471851.935795,slc_25,22
471851.970288,slc_7,22
471852.067231,slc_32,22
471852.083235,slc_14,22
471852.143753,slc_21,22
471852.191813,slc_3,22
471852.294652,slc_28,22
471852.298732,slc_10,22
471852.375228,slc_17,22
471852.399051,slc_35,22
471852.500616,slc_24,22
471852.523229,slc_6,22
471852.609143,slc_31,22
471852.633484,slc_13,22
471852.702681,slc_2,22
471852.729741,slc_20,22
471852.803947,slc_27,22
471852.831167,slc_9,22
471852.927233,slc_16,22
471852.953923,slc_34,22
471853.069144,slc_23,22
471853.075254,slc_5,22
471853.18266,slc_30,22
471853.206324,slc_12,22
471853.259244,slc_1,22
471853.298477,slc_19,22
471853.387236,slc_26,22
471853.409158,slc_8,22
471853.509549,slc_33,22
471853.529348,slc_15,22
471853.601264,slc_22,22
471853.61102,slc_4,22
471853.686833,slc_29,22
471853.711303,slc_11,22
471853.711314,mc_start,22
471853.815788,slc_0,23
471853.835918,slc_18,23
471853.924582,slc_25,23
471853.943234,slc_7,23
471854.067833,slc_32,23
471854.079233,slc_14,23
471854.187232,slc_3,23
471854.192735,slc_21,23
471854.269152,slc_10,23
471854.295236,slc_28,23
471854.367706,slc_35,23
471854.389128,slc_17,23
471854.49523,slc_24,23
471854.515233,slc_6,23
471854.599635,slc_31,23
471854.623463,slc_13,23
471854.703429,slc_20,23
471854.723228,slc_2,23
471854.82191,slc_9,23
471854.831228,slc_27,23
471854.932409,slc_34,23
471854.962149,slc_16,23
471855.072984,slc_23,23
471855.120947,slc_5,23
471855.134784,slc_12,23
471855.15582,slc_30,23
471855.245708,slc_19,23
471855.246198,slc_1,23
471855.355895,slc_8,23
471855.358046,slc_26,23
471855.464646,slc_33,23
471855.465794,slc_15,23
471855.583556,slc_4,23
471855.584065,slc_22,23
471855.696871,slc_11,23
471855.705617,slc_29,23
471855.705627,mc_start,23
471855.815675,slc_0,24
471855.843935,slc_18,24
471855.935546,slc_25,24
471855.936083,slc_7,24
471856.035446,slc_14,24
471856.039297,slc_32,24
471856.151937,slc_3,24
471856.152399,slc_21,24
471856.257885,slc_28,24
471856.265819,slc_10,24
471856.365051,slc_35,24
471856.366367,slc_17,24
471856.475107,slc_6,24
471856.479971,slc_24,24
471856.586677,slc_13,24
471856.587207,slc_31,24
471856.696488,slc_20,24
471856.697069,slc_2,24
471856.806416,slc_27,24
471856.806979,slc_9,24
471856.916323,slc_34,24
471856.916845,slc_16,24
471857.023506,slc_23,24
471857.024503,slc_5,24
471857.134031,slc_12,24
471857.134599,slc_30,24
471857.246989,slc_1,24
471857.247601,slc_19,24
471857.352864,slc_8,24
471857.353566,slc_26,24
471857.463026,slc_33,24
471857.475022,slc_15,24
471857.579595,slc_4,24
471857.580166,slc_22,24
471857.683946,slc_11,24
471857.699664,slc_29,24
471857.699674,mc_start,24
471857.815795,slc_0,25
471857.816346,slc_18,25
471857.931842,slc_7,25
471857.932388,slc_25,25
471858.034777,slc_14,25
471858.035219,slc_32,25
471858.152287,slc_3,25
471858.152928,slc_21,25
471858.275923,slc_28,25
471858.315277,slc_10,25
471858.386604,slc_35,25
471858.411191,slc_17,25
471858.522266,slc_24,25
471858.546396,slc_6,25
471858.597383,slc_31,25
471858.611231,slc_13,25
471858.747164,slc_2,25
471858.771231,slc_20,25
471858.835234,slc_27,25
471858.848158,slc_9,25
471858.932297,slc_16,25
471858.948885,slc_34,25
471859.038151,slc_5,25
471859.049335,slc_23,25
471859.149975,slc_30,25
471859.158811,slc_12,25
471859.25067,slc_19,25
471859.253887,slc_1,25
471859.407237,slc_8,25
471859.421509,slc_26,25
471859.483243,slc_33,25
471859.507438,slc_15,25
471859.641224,slc_22,25
471859.653917,slc_4,25
471859.711237,slc_29,25
471859.731227,slc_11,25
471859.731239,mc_start,25
471859.812628,slc_0,26
471859.832962,slc_18,26
471859.943231,slc_7,26
471859.945207,slc_25,26
471860.055246,slc_14,26
471860.057099,slc_32,26
471860.143603,slc_3,26
471860.157664,slc_21,26
471860.258221,slc_28,26
471860.283232,slc_10,26
471860.396133,slc_35,26
471860.411092,slc_17,26
471860.521463,slc_24,26
471860.539522,slc_6,26
471860.607651,slc_13,26
471860.632368,slc_31,26
471860.705791,slc_20,26
471860.744814,slc_2,26
471860.805392,slc_9,26
471860.859242,slc_27,26
471860.912067,slc_16,26
471860.962682,slc_34,26
471861.043064,slc_5,26
471861.073553,slc_23,26
471861.139713,slc_12,26
471861.175908,slc_30,26
471861.242437,slc_19,26
471861.268275,slc_1,26
471861.371829,slc_26,26
471861.399733,slc_8,26
471861.472157,slc_15,26
471861.475563,slc_33,26
471861.576796,slc_4,26
471861.577168,slc_22,26
471861.687644,slc_11,26
471861.691381,slc_29,26
471861.69139,mc_start,26
471861.823911,slc_0,27
471861.824445,slc_18,27
471861.925788,slc_7,27
471861.927656,slc_25,27
471862.043612,slc_14,27
471862.044138,slc_32,27
471862.143695,slc_3,27
471862.144267,slc_21,27
471862.259428,slc_10,27
471862.26723,slc_28,27
471862.399222,slc_17,27
471862.411791,slc_35,27
471862.491234,slc_6,27
471862.520983,slc_24,27
471862.632086,slc_13,27
471862.68724,slc_31,27
471862.693921,slc_2,27
471862.742158,slc_20,27
471862.802416,slc_9,27
471862.827242,slc_27,27
471862.923702,slc_16,27
471862.947662,slc_34,27
471863.025432,slc_5,27
471863.072605,slc_23,27
471863.147403,slc_30,27
471863.182286,slc_12,27
471863.244193,slc_1,27
471863.244881,slc_19,27
471863.354353,slc_26,27
471863.354956,slc_8,27
471863.47808,slc_15,27
471863.509833,slc_33,27
471863.591424,slc_4,27
471863.611462,slc_22,27
471863.695711,slc_29,27
471863.713492,slc_11,27
471863.713502,mc_start,27
471863.824876,slc_0,28
471863.862756,slc_18,28
471863.963743,slc_25,28
471863.99561,slc_7,28
471864.079443,slc_32,28
471864.127936,slc_14,28
471864.172578,slc_21,28
471864.184206,slc_3,28
471864.275244,slc_28,28
471864.301114,slc_10,28
471864.364571,slc_35,28
471864.395228,slc_17,28
471864.478527,slc_6,28
471864.51523,slc_24,28
471864.583548,slc_31,28
471864.600511,slc_13,28
471864.696799,slc_2,28
471864.741264,slc_20,28
471864.827632,slc_9,28
471864.849938,slc_27,28
471864.939464,slc_34,28
471864.951503,slc_16,28
471865.032902,slc_5,28
471865.051232,slc_23,28
471865.156624,slc_12,28
471865.157157,slc_30,28
471865.257787,slc_19,28
471865.259986,slc_1,28
471865.358526,slc_8,28
471865.359335,slc_26,28
471865.469359,slc_15,28
471865.477708,slc_33,28
471865.575041,slc_22,28
