time,event,tr
1.00782203674,startup,0
50.4035840034,mc_start,0
50.896271944,mc_end,0
52.37834692,mc_start,1
52.8605310917,mc_end,1
54.3756101131,mc_start,2
54.858645916,mc_end,2
56.3762309551,mc_start,3
56.8568120003,mc_end,3
58.413410902,mc_start,4
58.8868150711,mc_end,4
60.4323430061,mc_start,5
60.8879199028,mc_end,5
60.9981811047,fb_sent,5
62.4332089424,mc_start,6
62.8942170143,mc_end,6
62.9324669838,fb_sent,6
64.4083800316,mc_start,7
64.8634281158,mc_end,7
64.891190052,fb_sent,7
66.4409399033,mc_start,8
66.8974790573,mc_end,8
66.9128448963,fb_sent,8
68.4783170223,mc_start,9
68.9138250351,mc_end,9
68.939291954,fb_sent,9
70.417329073,mc_start,10
70.8644850254,mc_end,10
70.8896720409,fb_sent,10
72.4203209877,mc_start,11
72.8858940601,mc_end,11
72.9142251015,fb_sent,11
74.4308741093,mc_start,12
74.8553140163,mc_end,12
74.8794739246,fb_sent,12
76.4336938858,mc_start,13
76.8770198822,mc_end,13
76.9072051048,fb_sent,13
78.4342811108,mc_start,14
78.9110860825,mc_end,14
78.9493360519,fb_sent,14
80.4203379154,mc_start,15
80.8803799152,mc_end,15
80.9156110287,fb_sent,15
82.3689689636,mc_start,16
82.8427789211,mc_end,16
82.8625710011,fb_sent,16
84.3771650791,mc_start,17
84.8558409214,mc_end,17
84.872369051,fb_sent,17
86.3870630264,mc_start,18
86.8789539337,mc_end,18
86.8965809345,fb_sent,18
88.3782479763,mc_start,19
88.8655650616,mc_end,19
88.8813080788,fb_sent,19
90.3762419224,mc_start,20
90.842031002,mc_end,20
90.8702950478,fb_sent,20
92.4219040871,mc_start,21
92.8876318932,mc_end,21
92.9103341103,fb_sent,21
94.3791599274,mc_start,22
94.8580369949,mc_end,22
94.8823730946,fb_sent,22
96.3762888908,mc_start,23
96.876470089,mc_end,23
96.9369831085,fb_sent,23
98.3994529247,mc_start,24
98.8634459972,mc_end,24
98.877423048,fb_sent,24
100.403326035,mc_start,25
100.844952106,mc_end,25
100.869055033,fb_sent,25
102.423521042,mc_start,26
102.913260937,mc_end,26
103.023857117,fb_sent,26
104.380184889,mc_start,27
104.79024601,mc_end,27
104.873195887,fb_sent,27
