time,event,tr
711228.145952,slc_13,4
711228.239757,slc_20,4
711228.249961,slc_2,4
711228.351944,slc_9,4
711228.357951,slc_27,4
711228.465951,slc_34,4
711228.477961,slc_16,4
711228.572928,slc_23,4
711228.583581,slc_5,4
711228.681441,slc_30,4
711228.689133,slc_12,4
711228.790308,slc_1,4
711228.791137,slc_19,4
711228.898582,slc_26,4
711228.899882,slc_8,4
711229.012334,slc_33,4
711229.013712,slc_15,4
711229.119824,slc_22,4
711229.121112,slc_4,4
711229.229976,slc_11,4
711229.24197,slc_29,4
711229.241981,mc_start,4
711229.337724,mc_end,4
711229.368153,slc_0,5
711229.378576,slc_18,5
711229.469978,slc_7,5
711229.474448,slc_25,5
711229.581967,slc_32,5
711229.59395,slc_14,5
711229.689281,slc_3,5
711229.696516,slc_21,5
711229.804101,slc_10,5
711229.816324,slc_28,5
711229.913962,slc_17,5
711229.91795,slc_35,5
711230.018421,slc_24,5
711230.030507,slc_6,5
711230.129972,slc_13,5
711230.131934,slc_31,5
711230.239322,slc_2,5
711230.259976,slc_20,5
711230.349951,slc_9,5
711230.365559,slc_27,5
711230.460801,slc_34,5
711230.47796,slc_16,5
711230.57315,slc_23,5
711230.597962,slc_5,5
711230.681947,slc_12,5
711230.693986,slc_30,5
711230.792051,slc_19,5
711230.792881,slc_1,5
711230.898085,slc_26,5
711230.899006,slc_8,5
711231.010584,slc_15,5
711231.011272,slc_33,5
711231.126294,slc_22,5
711231.127249,slc_4,5
711231.235438,slc_11,5
711231.286171,slc_29,5
711231.286183,mc_start,5
711231.366697,slc_0,6
711231.373338,slc_18,6
711231.380955,mc_end,5
711231.470465,slc_25,6
711231.471893,slc_7,6
711231.48828,fb_sent,5
711231.593983,slc_32,6
711231.627707,slc_14,6
711231.690699,slc_3,6
711231.737331,slc_21,6
711231.799241,slc_28,6
711231.814017,slc_10,6
711231.95727,slc_35,6
711231.957813,slc_17,6
711232.018866,slc_24,6
711232.02195,slc_6,6
711232.129484,slc_31,6
711232.133243,slc_13,6
711232.251372,slc_20,6
711232.265713,slc_2,6
711232.378705,slc_27,6
711232.397626,slc_9,6
711232.461709,slc_34,6
711232.501994,slc_16,6
711232.602632,slc_5,6
711232.603852,slc_23,6
711232.704273,slc_30,6
711232.727205,slc_12,6
711232.804565,slc_1,6
711232.833662,slc_19,6
711232.906105,slc_26,6
711232.906812,slc_8,6
711233.051231,slc_33,6
711233.07937,slc_15,6
711233.119289,slc_22,6
711233.144311,slc_4,6
711233.250471,slc_29,6
711233.274553,slc_11,6
711233.274578,mc_start,6
711233.366494,slc_0,7
711233.371802,mc_end,6
711233.372899,slc_18,7
711233.382276,fb_sent,6
711233.47071,slc_25,7
711233.482401,slc_7,7
711233.583817,slc_32,7
711233.610229,slc_14,7
711233.714517,slc_21,7
711233.738065,slc_3,7
711233.803883,slc_28,7
711233.814211,slc_10,7
711233.913604,slc_17,7
711233.954884,slc_35,7
711234.028284,slc_6,7
711234.061458,slc_24,7
711234.134455,slc_13,7
711234.166819,slc_31,7
711234.245516,slc_2,7
711234.249972,slc_20,7
711234.361983,slc_9,7
711234.381982,slc_27,7
711234.48244,slc_34,7
711234.505315,slc_16,7
711234.589979,slc_23,7
711234.593989,slc_5,7
711234.681976,slc_30,7
711234.705978,slc_12,7
711234.794009,slc_1,7
711234.853976,slc_19,7
711234.899716,slc_8,7
711234.930715,slc_26,7
711235.018295,slc_33,7
711235.040326,slc_15,7
711235.134364,slc_4,7
711235.187087,slc_22,7
711235.23054,slc_11,7
711235.293977,slc_29,7
711235.29399,mc_start,7
711235.375921,slc_18,8
711235.389503,mc_end,7
711235.389874,slc_0,8
711235.408201,fb_sent,7
711235.480389,slc_7,8
711235.480946,slc_25,8
711235.626048,slc_32,8
711235.626816,slc_14,8
711235.697983,slc_21,8
711235.725981,slc_3,8
711235.850091,slc_28,8
711235.861276,slc_10,8
711235.930729,slc_35,8
711235.946664,slc_17,8
711236.026207,slc_24,8
711236.034402,slc_6,8
711236.127523,slc_31,8
711236.153822,slc_13,8
711236.273982,slc_20,8
711236.287197,slc_2,8
711236.376115,slc_9,8
711236.395944,slc_27,8
711236.465395,slc_34,8
711236.505825,slc_16,8
711236.570287,slc_5,8
711236.61705,slc_23,8
711236.678174,slc_30,8
711236.725804,slc_12,8
711236.794512,slc_1,8
711236.839268,slc_19,8
711236.902565,slc_26,8
711236.930772,slc_8,8
711237.007134,slc_33,8
711237.014491,slc_15,8
711237.122321,slc_4,8
711237.140819,slc_22,8
711237.231597,slc_29,8
711237.251356,slc_11,8
711237.251368,mc_start,8
711237.350936,mc_end,8
711237.367727,slc_18,9
711237.370414,fb_sent,8
711237.449987,slc_0,9
711237.480262,slc_7,9
711237.512803,slc_25,9
711237.582448,slc_14,9
711237.616372,slc_32,9
711237.702056,slc_21,9
711237.736367,slc_3,9
711237.833974,slc_28,9
711237.846036,slc_10,9
711237.945976,slc_17,9
711237.95589,slc_35,9
711238.065724,slc_24,9
711238.07011,slc_6,9
711238.13397,slc_13,9
711238.157971,slc_31,9
711238.286223,slc_20,9
711238.286929,slc_2,9
711238.365981,slc_27,9
711238.389638,slc_9,9
711238.465973,slc_16,9
711238.481983,slc_34,9
711238.610273,slc_23,9
711238.618443,slc_5,9
711238.710538,slc_12,9
711238.725905,slc_30,9
711238.78997,slc_1,9
711238.828216,slc_19,9
711238.93797,slc_26,9
711238.968034,slc_8,9
711239.007986,slc_15,9
711239.026936,slc_33,9
711239.137977,slc_22,9
711239.18509,slc_4,9
711239.233244,slc_11,9
711239.269974,slc_29,9
711239.269985,mc_start,9
711239.364867,mc_end,9
711239.390545,slc_0,10
711239.424583,slc_18,10
711239.467085,fb_sent,9
711239.47973,slc_7,10
711239.518282,slc_25,10
711239.594431,slc_14,10
711239.602406,slc_32,10
711239.718421,slc_21,10
711239.729968,slc_3,10
711239.845872,slc_28,10
711239.853377,slc_10,10
711239.945977,slc_35,10
711239.952422,slc_17,10
711240.058523,slc_24,10
711240.062524,slc_6,10
711240.157976,slc_13,10
711240.169532,slc_31,10
711240.283683,slc_2,10
711240.284389,slc_20,10
711240.385758,slc_27,10
711240.387245,slc_9,10
711240.488202,slc_34,10
711240.510205,slc_16,10
711240.589999,slc_5,10
711240.615948,slc_23,10
711240.681993,slc_30,10
711240.691508,slc_12,10
711240.795964,slc_19,10
711240.86997,slc_1,10
711240.90081,slc_8,10
711240.941977,slc_26,10
711241.053972,slc_15,10
711241.082109,slc_33,10
711241.123621,slc_4,10
711241.169974,slc_22,10
711241.245995,slc_11,10
711241.297904,slc_29,10
711241.297917,mc_start,10
711241.374293,slc_18,11
711241.392737,mc_end,10
711241.422476,slc_0,11
711241.433976,fb_sent,10
711241.490003,slc_25,11
711241.51858,slc_7,11
711241.615722,slc_32,11
711241.641977,slc_14,11
711241.692992,slc_3,11
711241.749975,slc_21,11
711241.797828,slc_10,11
711241.849979,slc_28,11
711241.931098,slc_17,11
711241.959052,slc_35,11
711242.030278,slc_24,11
711242.065664,slc_6,11
711242.142352,slc_13,11
711242.173974,slc_31,11
711242.246688,slc_20,11
711242.248933,slc_2,11
711242.374777,slc_27,11
711242.378288,slc_9,11
711242.469972,slc_34,11
711242.502384,slc_16,11
711242.610199,slc_23,11
711242.620351,slc_5,11
711242.678049,slc_30,11
711242.730045,slc_12,11
711242.82601,slc_19,11
711242.873977,slc_1,11
711242.905829,slc_8,11
711242.930765,slc_26,11
711243.02171,slc_15,11
711243.076596,slc_33,11
711243.126475,slc_22,11
711243.138009,slc_4,11
711243.247648,slc_29,11
711243.261984,slc_11,11
711243.261994,mc_start,11
711243.358827,mc_end,11
711243.373997,slc_0,12
711243.387693,slc_18,12
711243.395253,fb_sent,11
711243.511398,slc_25,12
711243.515455,slc_7,12
711243.616651,slc_14,12
711243.626059,slc_32,12
711243.694544,slc_3,12
711243.726648,slc_21,12
711243.842372,slc_10,12
711243.846573,slc_28,12
711243.95585,slc_17,12
711243.956637,slc_35,12
711244.025986,slc_6,12
711244.062602,slc_24,12
711244.19,slc_13,12
711244.202023,slc_31,12
711244.241983,slc_2,12
711244.265979,slc_20,12
711244.391249,slc_9,12
711244.398391,slc_27,12
711244.470319,slc_34,12
711244.509976,slc_16,12
711244.577893,slc_5,12
711244.598321,slc_23,12
711244.693996,slc_30,12
711244.701988,slc_12,12
711244.787624,slc_19,12
711244.806004,slc_1,12
711244.909993,slc_8,12
711244.92601,slc_26,12
711245.017982,slc_15,12
711245.037995,slc_33,12
711245.122308,slc_22,12
711245.137985,slc_4,12
711245.233994,slc_29,12
711245.258006,slc_11,12
711245.258019,mc_start,12
711245.354204,mc_end,12
711245.386705,slc_0,13
711245.387393,fb_sent,12
711245.40878,slc_18,13
711245.4713,slc_25,13
711245.471844,slc_7,13
711245.626671,slc_14,13
711245.653993,slc_32,13
711245.735098,slc_21,13
711245.738494,slc_3,13
711245.846477,slc_10,13
711245.847511,slc_28,13
711245.92228,slc_35,13
711245.945975,slc_17,13
711246.029972,slc_6,13
711246.068084,slc_24,13
711246.138209,slc_31,13
711246.168755,slc_13,13
711246.241821,slc_2,13
711246.285508,slc_20,13
711246.396882,slc_9,13
711246.397834,slc_27,13
711246.468429,slc_16,13
711246.494571,slc_34,13
711246.577902,slc_23,13
711246.594323,slc_5,13
711246.685979,slc_30,13
711246.701984,slc_12,13
711246.80787,slc_19,13
711246.813142,slc_1,13
711246.930479,slc_8,13
711246.96336,slc_26,13
711247.018373,slc_15,13
711247.050591,slc_33,13
711247.153976,slc_4,13
711247.169177,slc_22,13
711247.288407,slc_29,13
711247.297037,slc_11,13
711247.29705,mc_start,13
711247.396309,mc_end,13
711247.397307,slc_18,14
711247.41822,slc_0,14
711247.419798,fb_sent,13
711247.47102,slc_25,14
711247.47157,slc_7,14
711247.59539,slc_32,14
711247.626731,slc_14,14
711247.7274,slc_21,14
711247.737117,slc_3,14
711247.810195,slc_10,14
711247.846903,slc_28,14
711247.956147,slc_35,14
711247.995734,slc_17,14
711248.021014,slc_24,14
711248.068134,slc_6,14
711248.149974,slc_13,14
711248.205974,slc_31,14
711248.238011,slc_2,14
711248.28799,slc_20,14
711248.380743,slc_27,14
711248.39815,slc_9,14
711248.46233,slc_34,14
711248.497968,slc_16,14
711248.572,slc_5,14
711248.597979,slc_23,14
711248.732735,slc_30,14
711248.756883,slc_12,14
711248.798473,slc_19,14
711248.853978,slc_1,14
711248.906489,slc_8,14
711248.910535,slc_26,14
711249.065974,slc_15,14
711249.085277,slc_33,14
711249.126674,slc_22,14
711249.130017,slc_4,14
711249.234658,slc_11,14
711249.253984,slc_29,14
711249.253995,mc_start,14
711249.349985,mc_end,14
711249.426711,slc_0,15
711249.427061,fb_sent,14
711249.428325,slc_18,15
711249.473951,slc_7,15
711249.509663,slc_25,15
711249.598026,slc_32,15
711249.62763,slc_14,15
711249.686996,slc_21,15
711249.733979,slc_3,15
711249.801907,slc_28,15
711249.810638,slc_10,15
711249.93656,slc_17,15
711249.96198,slc_35,15
711250.03294,slc_24,15
711250.044965,slc_6,15
711250.138724,slc_31,15
711250.169477,slc_13,15
711250.286803,slc_2,15
711250.297977,slc_20,15
711250.351954,slc_27,15
711250.396009,slc_9,15
711250.476464,slc_34,15
711250.492906,slc_16,15
711250.610626,slc_23,15
711250.616467,slc_5,15
711250.689213,slc_12,15
711250.704575,slc_30,15
711250.822334,slc_19,15
711250.839509,slc_1,15
711250.922147,slc_26,15
711250.949969,slc_8,15
711251.065992,slc_33,15
711251.075991,slc_15,15
711251.12266,slc_4,15
711251.141986,slc_22,15
711251.238596,slc_29,15
711251.261974,slc_11,15
711251.261988,mc_start,15
711251.358994,mc_end,15
711251.359027,slc_0,16
711251.374104,slc_18,16
711251.434709,fb_sent,15
711251.487838,slc_25,16
711251.51225,slc_7,16
711251.595789,slc_32,16
711251.62787,slc_14,16
711251.69432,slc_21,16
711251.738877,slc_3,16
711251.826596,slc_28,16
711251.849973,slc_10,16
711251.934364,slc_17,16
711251.941973,slc_35,16
711252.020302,slc_6,16
711252.030207,slc_24,16
711252.137995,slc_31,16
711252.146065,slc_13,16
711252.245977,slc_20,16
711252.248146,slc_2,16
711252.362032,slc_27,16
711252.37398,slc_9,16
711252.469971,slc_34,16
711252.507739,slc_16,16
711252.618562,slc_23,16
711252.622283,slc_5,16
711252.726346,slc_12,16
711252.727696,slc_30,16
711252.79048,slc_19,16
711252.826619,slc_1,16
711252.902201,slc_26,16
711252.930815,slc_8,16
711253.015899,slc_33,16
711253.047357,slc_15,16
711253.165978,slc_4,16
711253.186022,slc_22,16
711253.231612,slc_11,16
711253.269974,slc_29,16
711253.269985,mc_start,16
711253.365973,slc_18,17
711253.36774,mc_end,16
711253.385153,slc_0,17
711253.43145,fb_sent,16
711253.488293,slc_25,17
711253.49397,slc_7,17
711253.598559,slc_14,17
711253.602654,slc_32,17
711253.691747,slc_21,17
711253.729969,slc_3,17
711253.809969,slc_28,17
711253.818509,slc_10,17
711253.934057,slc_35,17
711253.939523,slc_17,17
711254.049982,slc_24,17
711254.058033,slc_6,17
711254.138235,slc_31,17
711254.166352,slc_13,17
711254.29453,slc_2,17
711254.302402,slc_20,17
711254.382563,slc_9,17
711254.41726,slc_27,17
711254.482571,slc_16,17
711254.506571,slc_34,17
711254.590027,slc_5,17
711254.654265,slc_23,17
711254.705974,slc_30,17
711254.712709,slc_12,17
711254.841976,slc_19,17
711254.870293,slc_1,17
711254.926182,slc_26,17
711254.949982,slc_8,17
711255.021998,slc_15,17
711255.037984,slc_33,17
711255.162328,slc_4,17
711255.178,slc_22,17
711255.265984,slc_11,17
711255.298024,slc_29,17
711255.298035,mc_start,17
711255.372316,slc_18,18
711255.396929,mc_end,17
711255.39826,slc_0,18
711255.434241,fb_sent,17
711255.526347,slc_7,18
711255.545993,slc_25,18
711255.616154,slc_14,18
711255.63,slc_32,18
711255.707448,slc_3,18
711255.729996,slc_21,18
711255.821999,slc_28,18
711255.836413,slc_10,18
711255.920301,slc_17,18
711255.930009,slc_35,18
711256.024136,slc_24,18
711256.056424,slc_6,18
711256.137976,slc_13,18
711256.162003,slc_31,18
711256.253975,slc_2,18
711256.270012,slc_20,18
711256.361998,slc_9,18
711256.377998,slc_27,18
711256.458497,slc_34,18
711256.493977,slc_16,18
711256.573975,slc_5,18
711256.589977,slc_23,18
711256.681978,slc_30,18
711256.698015,slc_12,18
711256.790347,slc_19,18
711256.809971,slc_1,18
711256.905999,slc_8,18
711256.914477,slc_26,18
711257.017981,slc_15,18
711257.026369,slc_33,18
711257.125978,slc_22,18
711257.148233,slc_4,18
711257.270339,slc_11,18
711257.289982,slc_29,18
711257.289997,mc_start,18
711257.387102,mc_end,18
711257.388082,slc_0,19
711257.400147,slc_18,19
711257.407808,fb_sent,18
711257.481075,slc_25,19
711257.481663,slc_7,19
711257.590374,slc_14,19
711257.626733,slc_32,19
711257.709983,slc_3,19
711257.737582,slc_21,19
711257.817977,slc_10,19
711257.845491,slc_28,19
711257.912547,slc_17,19
711257.956415,slc_35,19
711258.033976,slc_6,19
711258.066432,slc_24,19
711258.137141,slc_13,19
711258.161968,slc_31,19
711258.24392,slc_2,19
711258.281968,slc_20,19
711258.361976,slc_9,19
711258.397158,slc_27,19
711258.458086,slc_16,19
711258.474318,slc_34,19
711258.578529,slc_5,19
711258.593969,slc_23,19
711258.687766,slc_30,19
711258.723115,slc_12,19
711258.798436,slc_1,19
711258.809979,slc_19,19
711258.910745,slc_8,19
711258.915126,slc_26,19
711259.02209,slc_15,19
711259.039082,slc_33,19
711259.120258,slc_22,19
711259.146726,slc_4,19
711259.241843,slc_29,19
711259.273986,slc_11,19
711259.273999,mc_start,19
711259.370008,slc_18,20
711259.370204,mc_end,19
711259.396761,slc_0,20
711259.401422,fb_sent,19
711259.502004,slc_7,20
711259.504925,slc_25,20
711259.625324,slc_32,20
711259.638039,slc_14,20
711259.714847,slc_21,20
711259.740169,slc_3,20
711259.805985,slc_10,20
711259.825982,slc_28,20
711259.910454,slc_17,20
711259.933976,slc_35,20
711260.023748,slc_6,20
711260.057972,slc_24,20
711260.158406,slc_31,20
711260.176016,slc_13,20
711260.27398,slc_2,20
711260.287068,slc_20,20
711260.405986,slc_9,20
711260.417978,slc_27,20
711260.502345,slc_34,20
711260.50711,slc_16,20
711260.566613,slc_5,20
711260.592307,slc_23,20
711260.693192,slc_12,20
711260.709974,slc_30,20
711260.809982,slc_1,20
711260.83799,slc_19,20
711260.913979,slc_8,20
711260.925969,slc_26,20
711261.015121,slc_33,20
711261.03012,slc_15,20
711261.165975,slc_22,20
711261.185833,slc_4,20
711261.234175,slc_11,20
711261.245974,slc_29,20
711261.245985,mc_start,20
711261.341696,mc_end,20
711261.346075,fb_sent,20
711261.357627,slc_0,21
711261.359304,slc_18,21
711261.470392,slc_25,21
711261.515347,slc_7,21
711261.58523,slc_14,21
711261.621982,slc_32,21
711261.702818,slc_21,21
711261.713979,slc_3,21
711261.805972,slc_28,21
711261.816846,slc_10,21
711261.919428,slc_35,21
711261.937993,slc_17,21
711262.033974,slc_6,21
711262.053989,slc_24,21
711262.145981,slc_13,21
711262.161983,slc_31,21
711262.279243,slc_20,21
711262.280156,slc_2,21
711262.39399,slc_27,21
711262.394421,slc_9,21
711262.506223,slc_16,21
711262.509992,slc_34,21
711262.616327,slc_5,21
711262.617973,slc_23,21
711262.702088,slc_12,21
711262.734036,slc_30,21
711262.830328,slc_19,21
711262.856791,slc_1,21
711262.902054,slc_8,21
711262.965489,slc_26,21
711263.03402,slc_15,21
711263.077175,slc_33,21
711263.133885,slc_4,21
711263.142405,slc_22,21
711263.262519,slc_11,21
711263.27438,slc_29,21
711263.274392,mc_start,21
711263.372532,mc_end,21
711263.385862,slc_18,22
711263.406942,slc_0,22
711263.467801,fb_sent,21
711263.468753,slc_25,22
711263.480706,slc_7,22
711263.597971,slc_14,22
711263.630272,slc_32,22
711263.695262,slc_3,22
711263.735408,slc_21,22
711263.81046,slc_10,22
711263.81666,slc_28,22
711263.981983,slc_17,22
711263.989993,slc_35,22
711264.02998,slc_6,22
711264.034507,slc_24,22
711264.136631,slc_13,22
711264.146313,slc_31,22
711264.250234,slc_2,22
711264.262327,slc_20,22
711264.354616,slc_27,22
711264.363186,slc_9,22
711264.465426,slc_34,22
711264.489969,slc_16,22
711264.605979,slc_5,22
711264.616299,slc_23,22
711264.698501,slc_30,22
711264.726718,slc_12,22
711264.809977,slc_1,22
711264.836247,slc_19,22
711264.929977,slc_8,22
711264.966114,slc_26,22
711265.029977,slc_15,22
711265.076947,slc_33,22
711265.153977,slc_4,22
711265.174322,slc_22,22
711265.253976,slc_29,22
711265.297974,slc_11,22
711265.297986,mc_start,22
711265.39252,mc_end,22
711265.405563,slc_0,23
711265.410394,fb_sent,22
711265.434441,slc_18,23
711265.508014,slc_25,23
711265.525991,slc_7,23
711265.590893,slc_14,23
711265.614541,slc_32,23
711265.706015,slc_3,23
711265.721975,slc_21,23
711265.81434,slc_28,23
711265.841994,slc_10,23
711265.934014,slc_35,23
711265.957989,slc_17,23
711266.02201,slc_6,23
711266.046017,slc_24,23
711266.132877,slc_31,23
711266.142608,slc_13,23
711266.266434,slc_20,23
711266.287115,slc_2,23
711266.350617,slc_27,23
711266.396368,slc_9,23
711266.473979,slc_16,23
711266.497982,slc_34,23
711266.570474,slc_5,23
711266.586231,slc_23,23
711266.693974,slc_30,23
711266.709963,slc_12,23
711266.818569,slc_1,23
711266.836868,slc_19,23
711266.925981,slc_8,23
711266.928315,slc_26,23
711267.062444,slc_15,23
711267.070439,slc_33,23
711267.17397,slc_22,23
711267.185212,slc_4,23
711267.241392,slc_29,23
711267.266596,slc_11,23
711267.266607,mc_start,23
711267.366692,slc_18,24
711267.381418,mc_end,23
711267.384711,slc_0,24
711267.430176,fb_sent,23
711267.529979,slc_25,24
711267.54198,slc_7,24
711267.578443,slc_14,24
711267.626119,slc_32,24
711267.690028,slc_21,24
711267.737017,slc_3,24
711267.84665,slc_10,24
711267.858424,slc_28,24
711267.917421,slc_35,24
711267.930052,slc_17,24
711268.026863,slc_24,24
711268.052941,slc_6,24
711268.134607,slc_13,24
711268.166038,slc_31,24
711268.270322,slc_20,24
711268.297971,slc_2,24
711268.390328,slc_9,24
711268.396476,slc_27,24
711268.461021,slc_34,24
711268.486212,slc_16,24
711268.569978,slc_23,24
711268.605969,slc_5,24
711268.697975,slc_30,24
711268.723824,slc_12,24
711268.829979,slc_19,24
711268.834468,slc_1,24
711268.939754,slc_8,24
711268.962512,slc_26,24
711269.026012,slc_33,24
711269.050315,slc_15,24
711269.134257,slc_4,24
711269.153972,slc_22,24
711269.238032,slc_29,24
711269.250832,slc_11,24
711269.250844,mc_start,24
711269.351036,mc_end,24
711269.355632,fb_sent,24
711269.360955,slc_18,25
711269.365995,slc_0,25
711269.469148,slc_7,25
711269.477998,slc_25,25
711269.597666,slc_32,25
711269.62541,slc_14,25
711269.736342,slc_3,25
711269.757984,slc_21,25
711269.81458,slc_10,25
711269.84199,slc_28,25
711269.933977,slc_17,25
711269.950074,slc_35,25
711270.049973,slc_6,25
711270.066319,slc_24,25
711270.13798,slc_31,25
711270.165975,slc_13,25
711270.239328,slc_20,25
711270.286506,slc_2,25
711270.35798,slc_9,25
711270.395642,slc_27,25
711270.469996,slc_16,25
711270.506251,slc_34,25
711270.57798,slc_23,25
711270.597973,slc_5,25
711270.678821,slc_12,25
711270.689974,slc_30,25
711270.838322,slc_1,25
711270.844825,slc_19,25
711270.904544,slc_8,25
711270.930325,slc_26,25
711271.024046,slc_33,25
711271.057973,slc_15,25
711271.123164,slc_4,25
711271.152909,slc_22,25
711271.242301,slc_29,25
711271.281971,slc_11,25
711271.281982,mc_start,25
711271.374746,slc_18,26
711271.377373,mc_end,25
711271.382812,fb_sent,25
711271.382868,slc_0,26
711271.494487,slc_7,26
711271.516854,slc_25,26
711271.60197,slc_14,26
711271.625821,slc_32,26
711271.712207,slc_21,26
711271.736894,slc_3,26
711271.807639,slc_28,26
711271.846153,slc_10,26
711271.918835,slc_35,26
711271.955753,slc_17,26
711272.023985,slc_6,26
711272.065961,slc_24,26
711272.138474,slc_13,26
711272.157986,slc_31,26
711272.261981,slc_20,26
711272.262481,slc_2,26
711272.378303,slc_27,26
711272.413971,slc_9,26
711272.470024,slc_16,26
711272.486627,slc_34,26
711272.617973,slc_23,26
711272.639439,slc_5,26
711272.682644,slc_30,26
711272.72998,slc_12,26
711272.802075,slc_1,26
711272.845978,slc_19,26
711272.966551,slc_8,26
711272.970184,slc_26,26
711273.041951,slc_33,26
711273.076248,slc_15,26
711273.149309,slc_22,26
711273.153968,slc_4,26
711273.253452,slc_11,26
711273.284794,slc_29,26
711273.284805,mc_start,26
711273.358515,slc_0,27
711273.392104,mc_end,26
711273.392137,slc_18,27
711273.396741,fb_sent,26
711273.506787,slc_25,27
711273.512812,slc_7,27
711273.577573,slc_32,27
711273.626443,slc_14,27
711273.694539,slc_3,27
711273.70598,slc_21,27
711273.806866,slc_10,27
711273.846982,slc_28,27
711273.956077,slc_35,27
711273.95669,slc_17,27
711274.026768,slc_24,27
711274.034709,slc_6,27
711274.166592,slc_13,27
711274.167245,slc_31,27
711274.245972,slc_2,27
711274.270565,slc_20,27
711274.387281,slc_9,27
711274.398333,slc_27,27
711274.506676,slc_16,27
711274.512761,slc_34,27
711274.59833,slc_5,27
711274.619598,slc_23,27
711274.700665,slc_12,27
