time,event,tr
122.450161934,trigger,48
123.060365915,feedback,46
124.460993052,trigger,49
125.085602045,feedback,47
126.439754009,trigger,50
127.074141026,feedback,48
128.447319984,trigger,51
129.080538034,feedback,49
130.450397968,trigger,52
131.058043003,feedback,50
132.436988115,trigger,53
133.157001019,feedback,51
134.477092981,trigger,54
135.077811003,feedback,52
136.455543041,trigger,55
137.10649395,feedback,53
138.455441952,trigger,56
139.038891077,feedback,54
140.445339918,trigger,57
141.028042078,feedback,55
142.450716972,trigger,58
143.02788496,feedback,56
144.461357117,trigger,59
145.115082026,feedback,57
146.465775013,trigger,60
147.068382978,feedback,58
148.466325045,trigger,61
149.09907794,feedback,59
150.458096027,trigger,62
151.057010889,feedback,60
152.4426651,trigger,63
153.053169012,feedback,61
154.466782093,trigger,64
155.03499794,feedback,62
156.449311018,trigger,65
157.086344957,feedback,63
158.468421936,trigger,66
159.061450005,feedback,64
160.455513954,trigger,67
161.064730883,feedback,65
162.447060108,trigger,68
163.05349493,feedback,66
164.467905045,trigger,69
165.028284073,feedback,67
166.472733974,trigger,70
167.114842892,feedback,68
168.45026803,trigger,71
169.053066015,feedback,69
170.444726944,trigger,72
171.055808067,feedback,70
172.442229986,trigger,73
173.049314022,feedback,71
174.437840939,trigger,74
175.080511093,feedback,72
176.470594883,trigger,75
177.034873009,feedback,73
178.459216118,trigger,76
179.1042099,feedback,74
180.468095064,trigger,77
181.038747072,feedback,75
182.465696096,trigger,78
183.030060053,feedback,76
184.450297117,trigger,79
185.05431509,feedback,77
186.456120014,trigger,80
187.058976889,feedback,78
188.448966026,trigger,81
189.098470926,feedback,79
190.452434063,trigger,82
191.053739071,feedback,80
192.463376045,trigger,83
193.056519032,feedback,81
194.438678026,trigger,84
195.06331706,feedback,82
196.459709883,trigger,85
197.045975924,feedback,83
198.449011087,trigger,86
199.033324003,feedback,84
200.470236063,trigger,87
201.040321112,feedback,85
202.440606117,trigger,88
203.058824062,feedback,86
204.454375029,trigger,89
205.045336008,feedback,87
206.464413881,trigger,90
207.051354885,feedback,88
208.445502043,trigger,91
209.055243015,feedback,89
210.474747896,trigger,92
211.07546401,feedback,90
212.468796968,trigger,93
213.065833092,feedback,91
214.466388941,trigger,94
215.07130909,feedback,92
216.46302104,trigger,95
217.035669088,feedback,93
218.450675011,trigger,96
219.115755081,feedback,94
220.442292929,trigger,97
221.066543102,feedback,95
222.476075888,trigger,98
223.084871054,feedback,96
224.467624903,trigger,99
225.06449008,feedback,97
226.460465908,trigger,100
227.057845116,feedback,98
228.452754974,trigger,101
229.056116104,feedback,99
230.441917896,trigger,102
231.115592957,feedback,100
232.470343113,trigger,103
233.104305983,feedback,101
234.455945969,trigger,104
235.110644102,feedback,102
236.439670086,trigger,105
237.079503059,feedback,103
238.470815897,trigger,106
239.107806921,feedback,104
240.467303991,trigger,107
241.036472082,feedback,105
242.470216036,trigger,108
243.080188036,feedback,106
244.463733912,trigger,109
245.103136063,feedback,107
246.474373102,trigger,110
247.078476906,feedback,108
248.440560102,trigger,111
249.054018974,feedback,109
250.446393967,trigger,112
251.050703049,feedback,110
252.440921068,trigger,113
253.049959898,feedback,111
254.456795931,trigger,114
255.065886974,feedback,112
256.458832979,trigger,115
257.063694,feedback,113
258.450679064,trigger,116
259.089926004,feedback,114
260.470762014,trigger,117
261.076389074,feedback,115
262.451175928,trigger,118
263.062606096,feedback,116
264.445538998,trigger,119
265.090807915,feedback,117
266.450584888,trigger,120
267.066410065,feedback,118
268.459255934,trigger,121
269.062417984,feedback,119
270.46075511,trigger,122
271.055496931,feedback,120
272.457401037,trigger,123
273.076605082,feedback,121
274.448956966,trigger,124
275.066977978,feedback,122
276.462205887,trigger,125
277.05352211,feedback,123
278.454200983,trigger,126
279.12448597,feedback,124
280.461591959,trigger,127
281.1154809,feedback,125
282.472631931,trigger,128
283.058602095,feedback,126
284.449691057,trigger,129
285.074203968,feedback,127
286.464447021,trigger,130
287.068444967,feedback,128
288.472343922,trigger,131
289.102339029,feedback,129
290.450134993,trigger,132
291.057118893,feedback,130
292.453604937,trigger,133
293.068685055,feedback,131
294.468048096,trigger,134
295.062035084,feedback,132
296.468508959,trigger,135
297.071686983,feedback,133
298.462364912,trigger,136
299.109487057,feedback,134
300.463897943,trigger,137
301.088200092,feedback,135
302.464752913,trigger,138
303.108922005,feedback,136
304.456360102,trigger,139
305.14922905,feedback,137
306.462702036,trigger,140
307.067116022,feedback,138
308.448261976,trigger,141
309.077796936,feedback,139
310.461149931,trigger,142
311.101097107,feedback,140
312.441818953,trigger,143
313.082583904,feedback,141
314.466270924,trigger,144
315.099150896,feedback,142
316.461041927,trigger,145
317.098289967,feedback,143
318.463449955,trigger,146
319.104532003,feedback,144
320.452320099,trigger,147
321.050363064,feedback,145
322.458900928,trigger,148
323.105912924,feedback,146
324.464521885,trigger,149
325.069451094,feedback,147
326.463933945,trigger,150
327.073801041,feedback,148
328.465596914,trigger,151
329.102355957,feedback,149
330.45865798,trigger,152
331.094624996,feedback,150
332.444787979,trigger,153
333.088392973,feedback,151
334.469367981,trigger,154
335.102713108,feedback,152
336.460294962,trigger,155
337.069355965,feedback,153
338.455821991,trigger,156
339.088320971,feedback,154
340.467345953,trigger,157
341.105561018,feedback,155
342.455969095,trigger,158
343.126971006,feedback,156
344.445446968,trigger,159
345.124191999,feedback,157
347.069390059,feedback,158
