time,event,tr
281.460028887,trigger,127
282.115804911,feedback,125
283.459985018,trigger,128
284.115801096,feedback,126
285.460073948,trigger,129
286.099805117,feedback,127
287.459975004,trigger,130
288.09980011,feedback,128
289.460046053,trigger,131
290.09979701,feedback,129
291.459935904,trigger,132
292.099819899,feedback,130
293.459969997,trigger,133
294.051800013,feedback,131
295.459970951,trigger,134
296.118285894,feedback,132
297.462044001,trigger,135
298.101798058,feedback,133
299.461985111,trigger,136
300.053797007,feedback,134
301.461947918,trigger,137
302.112497091,feedback,135
303.455975056,trigger,138
304.047801971,feedback,136
305.455948114,trigger,139
306.119343042,feedback,137
307.462893963,trigger,140
308.102796078,feedback,138
309.462977886,trigger,141
310.134802103,feedback,139
311.462999105,trigger,142
312.054795027,feedback,140
313.466027975,trigger,143
314.121809959,feedback,141
315.46599102,trigger,144
316.105798006,feedback,142
317.466003895,trigger,145
318.121799946,feedback,143
319.465969086,trigger,146
320.073796034,feedback,144
321.465950012,trigger,147
322.074265957,feedback,145
323.465939045,trigger,148
324.185801983,feedback,146
325.465959072,trigger,149
326.041799068,feedback,147
327.465954065,trigger,150
328.041796923,feedback,148
329.465941906,trigger,151
330.096285105,feedback,149
331.455976963,trigger,152
332.082798004,feedback,150
333.461975098,trigger,153
334.060317993,feedback,151
335.462006092,trigger,154
336.085794926,feedback,152
337.461962938,trigger,155
338.13379693,feedback,153
339.461965084,trigger,156
340.117801905,feedback,154
341.461976051,trigger,157
342.103252888,feedback,155
343.462940931,trigger,158
344.11879611,feedback,156
345.463982105,trigger,159
346.07181406,feedback,157
348.215820074,feedback,158
