time,event,tr
111.473714113,trigger,42
112.11934495,feedback,40
113.480684042,trigger,43
114.130108118,feedback,41
115.489264011,trigger,44
116.05961895,feedback,42
117.475569963,trigger,45
118.116005898,feedback,43
119.481585979,trigger,46
120.126017094,feedback,44
121.484968901,trigger,47
122.069143057,feedback,45
123.482996941,trigger,48
124.074256897,feedback,46
125.499938965,trigger,49
126.128798008,feedback,47
127.487880945,trigger,50
128.109354973,feedback,48
129.468844891,trigger,51
130.141704082,feedback,49
131.494565964,trigger,52
132.091182947,feedback,50
133.485961914,trigger,53
134.1418221,feedback,51
135.469666958,trigger,54
136.162296057,feedback,52
137.485009909,trigger,55
138.090480089,feedback,53
139.501128912,trigger,56
140.09326005,feedback,54
141.504751921,trigger,57
142.11985898,feedback,55
143.509799004,trigger,58
144.103028059,feedback,56
145.501142979,trigger,59
146.093693018,feedback,57
147.487267971,trigger,60
148.095465899,feedback,58
149.478262901,trigger,61
150.121151924,feedback,59
151.475414991,trigger,62
152.117475033,feedback,60
153.47815609,trigger,63
154.093341112,feedback,61
155.489135981,trigger,64
156.088037968,feedback,62
157.503731012,trigger,65
158.102992058,feedback,63
159.490911007,trigger,66
160.102438927,feedback,64
161.485539913,trigger,67
162.084707975,feedback,65
163.495568991,trigger,68
164.097584009,feedback,66
165.488950014,trigger,69
166.120096922,feedback,67
167.482338905,trigger,70
168.116461039,feedback,68
169.479218006,trigger,71
170.153625965,feedback,69
171.503014088,trigger,72
172.138211966,feedback,70
173.497433901,trigger,73
174.102329969,feedback,71
175.472850084,trigger,74
176.081679106,feedback,72
177.489533901,trigger,75
178.091840029,feedback,73
179.47916007,trigger,76
180.152808905,feedback,74
181.474920034,trigger,77
182.116518974,feedback,75
183.503189087,trigger,78
184.141860962,feedback,76
185.472006083,trigger,79
186.11005497,feedback,77
187.492536068,trigger,80
188.096911907,feedback,78
189.48961997,trigger,81
190.133780956,feedback,79
191.501883984,trigger,82
192.083781958,feedback,80
193.484456062,trigger,83
194.097354889,feedback,81
195.490319967,trigger,84
196.102978945,feedback,82
197.473737001,trigger,85
198.116462946,feedback,83
199.504890919,trigger,86
200.10394311,feedback,84
201.492221117,trigger,87
202.077850103,feedback,85
203.476610899,trigger,88
204.085709095,feedback,86
205.491295099,trigger,89
206.119839907,feedback,87
207.494129896,trigger,90
208.163330078,feedback,88
209.506755114,trigger,91
210.122390985,feedback,89
211.486562967,trigger,92
212.109416962,feedback,90
213.502412081,trigger,93
214.092020988,feedback,91
215.488462925,trigger,94
216.111953974,feedback,92
217.498342991,trigger,95
218.108926058,feedback,93
219.48548007,trigger,96
220.098478079,feedback,94
221.47599411,trigger,97
222.105451107,feedback,95
223.477605104,trigger,98
224.127886057,feedback,96
225.500705004,trigger,99
226.128789902,feedback,97
227.510526896,trigger,100
228.140083075,feedback,98
229.493978024,trigger,101
230.176904917,feedback,99
231.503664017,trigger,102
232.101696014,feedback,100
233.510370016,trigger,103
234.080357075,feedback,101
235.49258709,trigger,104
236.092722893,feedback,102
237.486072063,trigger,105
238.091737032,feedback,103
239.482809067,trigger,106
240.155725956,feedback,104
241.496419907,trigger,107
242.101349115,feedback,105
243.47846508,trigger,108
244.07218194,feedback,106
245.492856979,trigger,109
246.104187965,feedback,107
247.508328915,trigger,110
248.15337491,feedback,108
249.502831936,trigger,111
250.108545065,feedback,109
251.505500078,trigger,112
252.139554024,feedback,110
253.506072998,trigger,113
254.077331066,feedback,111
255.481558084,trigger,114
256.087079048,feedback,112
257.4895401,trigger,115
258.163228989,feedback,113
259.498589993,trigger,116
260.113331079,feedback,114
261.475351095,trigger,117
262.082302094,feedback,115
263.48468399,trigger,118
264.118555069,feedback,116
265.50178504,trigger,119
266.098686934,feedback,117
267.501904011,trigger,120
268.178364992,feedback,118
269.495343924,trigger,121
270.070915937,feedback,119
271.484102964,trigger,122
272.086709023,feedback,120
273.488325119,trigger,123
274.098557949,feedback,121
275.501451969,trigger,124
276.079943895,feedback,122
277.481435061,trigger,125
278.073839903,feedback,123
279.481326103,trigger,126
280.111752987,feedback,124
281.481770039,trigger,127
282.111778975,feedback,125
283.477281094,trigger,128
284.143798113,feedback,126
285.475259066,trigger,129
286.115643024,feedback,127
287.498639107,trigger,130
288.148444891,feedback,128
289.507487059,trigger,131
290.164264917,feedback,129
291.485503912,trigger,132
292.116902113,feedback,130
293.476419926,trigger,133
294.164985895,feedback,131
295.501806974,trigger,134
296.178761005,feedback,132
297.477091074,trigger,135
298.144987106,feedback,133
299.504379034,trigger,136
300.145785093,feedback,134
301.491831064,trigger,137
302.117222071,feedback,135
303.489665985,trigger,138
304.110375881,feedback,136
305.481116056,trigger,139
306.082113028,feedback,137
307.476257086,trigger,140
308.102292061,feedback,138
309.490370989,trigger,141
310.101530075,feedback,139
311.499466896,trigger,142
312.117445946,feedback,140
313.480545998,trigger,143
314.15179801,feedback,141
315.501305103,trigger,144
316.097832918,feedback,142
317.48656702,trigger,145
318.089804888,feedback,143
319.510850906,trigger,146
320.115638018,feedback,144
321.486920118,trigger,147
322.157958984,feedback,145
323.488673925,trigger,148
324.127993107,feedback,146
325.494652987,trigger,149
326.095397949,feedback,147
327.490999937,trigger,150
328.131165028,feedback,148
329.510153055,trigger,151
330.152134895,feedback,149
331.476502895,trigger,152
332.149344921,feedback,150
333.50215292,trigger,153
334.143033981,feedback,151
335.497668028,trigger,154
336.141561031,feedback,152
337.508893967,trigger,155
338.21855092,feedback,153
339.504908085,trigger,156
340.111162901,feedback,154
341.48533392,trigger,157
342.161540985,feedback,155
343.486891031,trigger,158
344.169179916,feedback,156
345.506808043,trigger,159
346.157552958,feedback,157
348.119569063,feedback,158
