time,event,tr
256.434731007,trigger,117
257.074572086,feedback,115
258.434711933,trigger,118
259.154577971,feedback,116
260.434751987,trigger,119
261.042570114,feedback,117
262.4347229,trigger,120
263.090569973,feedback,118
264.434782982,trigger,121
265.090575933,feedback,119
266.43572998,trigger,122
267.075576067,feedback,120
268.435723066,trigger,123
269.135087967,feedback,121
270.446729898,trigger,124
271.103251934,feedback,122
272.446744919,trigger,125
273.150573969,feedback,123
274.446706057,trigger,126
275.13456893,feedback,124
276.446757078,trigger,127
277.086575031,feedback,125
278.446764946,trigger,128
279.054574966,feedback,126
280.446751118,trigger,129
281.11857605,feedback,127
282.446675062,trigger,130
283.102570057,feedback,128
284.446706057,trigger,131
285.118911028,feedback,129
286.446676016,trigger,132
287.134573936,feedback,130
288.439743042,trigger,133
289.137460947,feedback,131
290.432733059,trigger,134
291.088568926,feedback,132
292.439714909,trigger,135
293.047578096,feedback,133
294.439719915,trigger,136
295.063569069,feedback,134
296.439703941,trigger,137
297.114794016,feedback,135
298.442724943,trigger,138
299.034570932,feedback,136
300.431720018,trigger,139
301.151570082,feedback,137
302.431739092,trigger,140
303.103575945,feedback,138
304.431739092,trigger,141
305.105575085,feedback,139
306.433731079,trigger,142
307.073574066,feedback,140
308.433731079,trigger,143
309.106050014,feedback,141
310.433731079,trigger,144
311.105580091,feedback,142
312.43372798,trigger,145
313.073993921,feedback,143
314.433743954,trigger,146
315.089575052,feedback,144
316.433707952,trigger,147
317.153575897,feedback,145
318.433706999,trigger,148
319.09057498,feedback,146
320.434727907,trigger,149
321.122575045,feedback,147
322.434736013,trigger,150
323.058583975,feedback,148
324.434688091,trigger,151
325.042572975,feedback,149
326.434828997,trigger,152
327.090573072,feedback,150
328.434746981,trigger,153
329.026572943,feedback,151
330.434729099,trigger,154
331.042574883,feedback,152
332.434712887,trigger,155
333.106574059,feedback,153
334.434740067,trigger,156
335.09058094,feedback,154
336.434777975,trigger,157
337.0585711,feedback,155
338.434699059,trigger,158
339.058573008,feedback,156
340.434700012,trigger,159
341.155575037,feedback,157
343.123574972,feedback,158
